name,lon_lat,coor_type
جبل القلوم,"[[35.337696, 28.595181]]",POINT
جبل القواق,"[[35.748675, 28.204286]]",POINT
جبل الكبريت,"[[35.594437, 27.576349]]",POINT
جبل الكديان,"[[35.535836, 28.724999]]",POINT
جبل الكركرة,"[[35.124664, 28.957901]]",POINT
جبل اللاوي,"[[34.859297, 28.742359]]",POINT
جبل اللبيدة,"[[37.63165, 28.274539]]",POINT
جبل اللدغين,"[[35.857487, 29.110808]]",POINT
جبل اللقحة,"[[38.763542, 28.916702]]",POINT
جبل اللوز,"[[35.298986, 28.704314]]",POINT
جبل المالحة,"[[36.600931, 26.966093]]",POINT
جبل المتدان,"[[36.019192, 27.331066]]",POINT
جبل المجدر,"[[35.842252, 29.178743]]",POINT
جبل المحاش,"[[36.76712, 26.628284]]",POINT
جبل المحبل,"[[35.125351, 28.418713]]",POINT
جبل المحثل,"[[36.987877, 26.162739]]",POINT
جبل المحرق,"[[35.455928, 29.265261]]",POINT
جبل المخطط,"[[35.040722, 28.92477]]",POINT
جبل المدهن,"[[36.693306, 27.149448]]",POINT
جبل المرخ,"[[35.856328, 28.192205]]",POINT
جبل المرزيح,"[[37.588005, 25.631275]]",POINT
جبل المرشد,"[[35.805001, 28.304923]]",POINT
جبل المسك,"[[36.893292, 26.209602]]",POINT
جبل المشيرفة,"[[38.32617, 27.549655]]",POINT
جبل المصيقره,"[[37.184279, 28.236837]]",POINT
جبل المضيبعة,"[[36.054468, 29.056027]]",POINT
جبل المطلع,"[[35.6145, 29.00131]]",POINT
جبل المعدن,"[[35.714836, 28.877392]]",POINT
جبل المكلاة,"[[35.363595, 28.409657]]",POINT
جبل المنخاش,"[[35.732689, 28.675861]]",POINT
جبل المندورة,"[[35.066471, 29.077721]]",POINT
جبل المنفاش,"[[36.695366, 26.293716]]",POINT
جبل المنقاة,"[[36.775017, 27.79408]]",POINT
جبل المنيفة,"[[38.727322, 27.16037]]",POINT
جبل المهر,"[[37.383342, 27.49584]]",POINT
جبل المهور,"[[35.794122, 28.098285]]",POINT
جبل الموفاة,"[[35.664539, 28.436801]]",POINT
جبل الندرة,"[[36.179352, 26.898308]]",POINT
جبل النصلة,"[[38.339324, 28.579302]]",POINT
جبل النصلة,"[[38.59849, 27.222619]]",POINT
جبل النظام,"[[36.085453, 27.614479]]",POINT
جبل النظام,"[[36.725235, 26.963539]]",POINT
جبل النغر,"[[36.559753, 27.369347]]",POINT
جبل النغيرة,"[[36.523018, 27.370205]]",POINT
جبل النقبين,"[[37.164516, 26.336975]]",POINT
جبل النمرية,"[[35.286026, 28.956871]]",POINT
جبل النمرية,"[[35.354948, 28.531044]]",POINT
جبل النهامة,"[[36.88621, 27.81337]]",POINT
جبل الهزم,"[[37.688599, 24.82687]]",POINT
جبل الهوجاء,"[[38.574135, 28.976462]]",POINT
جبل الهويمات,"[[35.58742, 28.546858]]",POINT
